CO AQI Value,Ozone AQI Value,NO2 AQI Value,PM2.5 AQI Value,lat,lng
1,25,10,97,48.4878,-122.6292
2,46,1,179,32.6877,109.0235
3,164,1,154,30.2981,73.0561
5,4,25,163,32.8439,-116.7585
5,4,25,163,40.4629,-111.7724
2,37,7,60,35.7237,-78.8743
1,22,3,38,40.8615,-124.0758
1,37,4,67,45.55,9.0667
1,20,0,164,18.7333,7.3833
0,20,0,12,-17.0667,15.7333
1,35,0,16,60.8042,25.7333
1,38,2,66,45.4,9.9333
1,5,2,36,-7.9,-78.5833
1,24,6,54,50.4353,-3.5625
1,44,1,22,40.5833,17.05
1,26,11,54,37.3905,-122.1468
1,31,1,99,17.6778,75.3278
1,35,1,61,49.315,-124.312
1,33,5,57,36.6087,-119.5434
0,20,1,24,-5.9167,-35.25
0,20,1,24,-8.0908,-39.5778
1,34,7,34,38.9863,-76.5518
1,46,0,56,31.28,74.86
1,46,0,56,38.1389,14.9648
4,5,12,103,14.4167,-91.1667
1,30,4,57,40.0355,-111.739
1,30,4,57,34.2433,-111.3195
1,6,4,56,-22.7419,-46.9014
1,31,1,51,41.7904,0.8056
1,46,0,75,-7.3667,108.5333
1,25,1,151,13.4531,-16.5775
2,77,0,164,21.3333,83.6167
2,8,2,50,7.0667,-73.85
1,42,0,14,46.3336,28.9614
1,33,3,17,53.7167,-1.6356
1,38,0,32,56.4083,24.1931
1,34,6,64,43.0903,-83.7039
2,18,18,85,42.4986,-83.1853
2,18,18,85,39.8045,-105.0281
1,38,0,175,23.9163,76.9112
1,31,4,24,51.9,-1.15
1,21,1,56,5.35,-3.9
1,31,6,51,45.0681,-93.3162
1,42,2,72,47.5123,18.9281
1,9,1,32,3.8772,-77.0267
1,39,0,61,39.5,26.95
1,33,3,20,52.6831,-1.92
1,39,0,61,22.8897,-109.9156
1,24,2,77,20.2333,-77.2792
1,23,1,46,51.089,-115.359
1,35,4,66,45.7667,9.1833
1,8,2,40,-19.79,-42.1389
1,40,4,51,41.28,1.9767
1,45,2,71,41.8167,12.9333
0,21,0,52,4.933,-52.33
1,33,3,69,45.5817,10.0258
2,16,15,60,46.7223,-122.9696
2,16,15,60,38.5224,-89.1232
3,2,12,106,13.9833,-89.6833
1,45,0,62,16.1175,80.9314
1,39,2,11,47.2848,39.4823
1,37,1,75,49.3631,16.6431
2,25,5,69,49.2333,7.25
4,170,2,152,-6.5966,106.7972
1,9,1,20,-21.62,-49.0739
1,45,0,56,50.3833,116.5167
2,24,11,74,36.9716,-86.4378
2,24,11,74,41.3776,-83.6495
1,25,6,66,53.0833,8.8
1,22,6,56,53.55,8.5833
2,14,0,74,6.5369,21.9919
1,41,3,69,51.3956,8.5678
1,48,0,65,16.25,80.07
1,44,0,158,26.8422,68.1228
1,35,0,36,55.55,42.2
1,32,0,10,44.3559,142.4632
0,12,1,14,-41.2708,173.2839
0,12,1,14,53.8346,-2.218
0,12,1,14,49.5,-117.2833
1,24,2,47,57.45,40.5833
1,30,1,51,46.9933,3.1572
2,20,18,70,40.6943,-73.9249
3,18,20,73,33.3767,-84.7761
0,15,0,26,-6.75,38.1167
2,24,1,56,13.515,2.1175
10,13,13,174,-26.4203,28.4683
1,35,2,26,34.9739,133.4731
1,38,0,136,18.1161,76.7525
1,29,3,48,56.3269,44.0075
1,22,0,14,51.8333,143.1667
1,25,1,63,13.8667,100.5167
1,17,0,30,6.55,124.6667
1,40,4,59,52.1605,9.7839
1,34,8,26,36.8945,-76.259
1,34,8,26,42.0324,-97.4217
1,34,8,26,42.1163,-71.3295
2,17,22,68,40.6904,-73.539
2,18,21,72,40.684,-73.7077
1,43,0,71,43.15,20.5167
1,43,0,71,43.35,27.2
1,33,0,22,45.5,41.2333
0,17,2,19,-34.2833,-57.2
1,33,3,20,52.523,-1.468
1,45,2,55,38.6,140.4
1,41,0,53,53.1667,48.6667
1,44,0,74,43.7333,44.7
1,36,0,54,56.45,52.2167
2,17,1,76,-14.9853,27.0619
1,26,1,22,14.9714,75.0366
1,35,0,37,55.5667,42.0333
1,29,3,63,47.5167,7.65
1,37,0,61,10.395,79.4935
1,32,1,63,48.6936,6.1846
1,30,2,58,48.1117,5.1389
2,33,8,41,41.7034,-87.7795
1,20,8,48,39.7578,-121.8161
1,35,0,207,24.8894,74.6239
1,21,0,37,-16.7711,26.9922
9,5,25,179,-11.9361,-76.6972
2,33,9,50,41.8445,-87.7593
2,33,9,50,43.1662,-76.0662
1,10,13,55,39.8641,-104.843
1,29,3,44,50.9842,4.8333
1,35,0,29,44.0167,144.2667
2,18,16,63,40.1108,-75.1146
2,18,16,63,42.118,-70.959
1,32,2,50,37.6667,14.8333
1,35,1,34,52.0496,9.2638
2,10,17,66,42.0657,-72.6526
1,39,4,80,43.9,11
1,43,0,57,42.05,59.4
1,38,1,64,38.9167,27.8333
1,15,8,41,42.6664,-73.7987
1,15,8,41,37.8897,-122.3018
1,15,8,41,31.5776,-84.1762
1,15,8,41,44.6272,-123.0965
1,15,8,41,-35.0228,117.8814
1,30,4,63,35.1054,-106.6465
1,49,1,101,39.8525,3.1192
1,30,4,58,50.7356,7.0092
2,5,19,66,29.8761,-98.2611
2,5,19,66,33.6885,-117.2621
1,63,3,58,40.95,14.3
2,29,8,75,45.1342,8.4583
0,19,0,27,-9.4742,-78.3106
1,44,2,57,40.6333,16.9333
0,18,1,10,-24.7908,-50.0119
0,18,1,10,-42.4667,-73.8
1,19,1,43,-5.2653,-80.675
1,46,4,59,39.2646,-76.7424
1,29,6,39,33.3154,-96.7941
1,29,6,39,40.555,-84.5626
1,47,3,67,43.7667,10.8833
0,18,0,11,-15.8519,-74.25
1,26,7,55,40.1142,-88.2737
3,158,2,113,29.4774,119.2853
1,13,7,71,30.5832,-91.1582
4,9,36,128,55.8167,37.9667
1,42,3,51,38.595,-90.55
1,23,1,59,13.8042,100.4755
6,1,20,170,-23.5111,-46.8764
3,16,26,107,40.6668,-74.1158
3,16,26,107,43.49,-1.48
6,36,0,63,32.4597,-80.7235
1,14,11,52,39.9542,-105.0526
1,39,2,38,44.57,25.95
1,14,11,62,53.789,-2.248
1,37,0,56,52.7833,52.25
1,24,2,50,-22.8789,-42.0189
1,23,0,54,10.95,123.3
6,1,19,165,-23.3644,-46.7408
1,4,0,27,-7.6237,-78.046
2,29,12,51,34.223,-119.0321
1,30,3,14,43.3972,-80.3114
1,30,3,14,52.2053,0.1192
1,30,3,14,42.3759,-71.1185
1,30,3,14,-37.8833,175.4667
1,30,3,14,38.5515,-76.0787
1,30,3,14,40.0221,-81.5869
1,30,3,14,45.5612,-93.2283
0,13,0,16,-10.5089,-40.3208
3,6,13,103,14.7167,-91.7333
1,4,2,48,-19.1719,-41.4719
0,29,0,20,-29.9531,-71.3433
1,41,3,50,49.1347,10.0706
1,47,2,58,40.6,17.2333
1,40,4,53,40.89,-74.0107
4,25,9,149,-6.8667,109.1333
4,45,6,168,25.994,78.2832
1,18,1,51,44.83,78.8239
1,16,0,30,-12.3919,-38.625
5,26,10,320,19.52,-98.88
2,38,2,86,14.2833,-91.3667
1,93,1,27,28.5727,-80.8193
1,32,2,151,20.0953,-99.22
1,36,7,38,32.8289,129.8486
1,28,17,79,35.6897,139.6922
2,10,11,67,36.2599,138.8899
1,42,0,30,36.6218,-4.5003
5,34,36,155,24.6832,120.9072
1,52,0,60,41.0667,16.9167
1,15,3,61,-6.9,112.05
3,40,2,93,17.35,82.55
1,28,0,51,-21.3808,-51.5708
2,23,4,75,25.52,90.22
2,23,4,75,64.2833,100.2167
1,39,1,46,51.3167,4.95
1,44,0,24,52.9647,10.5658
1,28,0,37,-5.1036,30.3911
1,33,0,13,57.7833,26.0333
0,17,0,41,-3.5428,-43.9158
1,58,0,57,44.3333,21.0833
1,37,1,50,51.3667,6.1667
1,29,0,46,16.3,-92.6
0,16,0,23,-40.8,-63
1,40,1,28,51.5017,46.1222
1,45,1,49,36.4063,-97.87
1,27,0,80,51.9556,66.4042
0,23,0,18,-14.9081,-42.8103
1,47,2,56,39.339,-94.24
1,37,1,35,56.0011,-3.7835
2,86,1,39,30.5205,-87.1899
1,17,0,47,-21.4536,47.0858
1,62,0,54,41.4642,15.5461
1,15,0,40,5.7167,10.9167
2,27,13,63,33.7105,-117.9514
1,43,1,48,35.92,-86.8516
1,43,1,48,40.4759,-74.5515
1,43,1,48,42.8854,-88.0104
1,43,1,48,42.0862,-71.4113
1,43,1,48,39.4948,-86.0544
1,43,1,48,39.5954,-75.019
1,43,1,48,39.5538,-84.2952
1,43,1,48,36.7177,-86.5595
1,43,1,48,43.4499,-71.6691
1,37,2,47,40.7385,-82.7792
3,13,20,125,21.9135,110.8481
1,25,0,54,11.8,-0.55
1,43,2,72,48.8456,2.1869
1,46,5,58,37.9753,-100.8527
1,46,5,58,42.3244,-83.3412
1,46,5,58,40.7266,-73.6447
1,46,5,58,43.6526,-116.2743
1,46,5,58,33.5926,-79.0071
1,46,5,58,32.0867,-81.1773
3,17,23,100,33.8943,-118.3072
0,19,0,29,-29.2558,-51.5339
1,41,1,55,50.5667,4.6833
1,36,0,22,26.455,-80.0905
1,48,2,51,52.9217,-1.4767
1,48,2,51,39.84,-104.9172
1,48,2,51,37.5571,-97.2551
1,48,2,51,41.3265,-73.0833
1,27,0,60,-21.9039,-47.6189
0,38,0,30,52.3333,4.9667
1,38,1,53,50.9847,5.0514
1,61,0,60,50.0167,8.7833
1,30,3,45,48.6325,-2.0617
0,21,0,18,-6.1731,35.7419
1,39,0,83,46.1161,8.2911
1,23,0,50,-21.4825,-51.5328
1,41,1,43,53.35,-6.2603
1,41,1,43,37.7161,-121.8963
1,41,1,43,40.1112,-83.1454
1,41,1,43,32.536,-82.928
1,38,2,51,51.1,4.5167
1,38,0,29,56.462,-2.9707
1,38,0,29,-28.1725,30.2314
1,32,1,52,44.817,-93.1638
1,46,2,51,41.7634,-72.6152
1,32,9,73,35.4464,139.3908
1,36,1,37,53.4824,-2.339
1,39,0,30,53.1258,7.9825
1,38,0,37,36.7831,-2.8167
1,22,0,76,15.4,-87.8
1,22,0,76,14.35,-89.85
0,23,0,29,5.0833,-1.35
1,37,0,58,48.8267,58.1442
0,21,2,28,30.527,-97.6642
1,37,0,15,55.1167,33.25
1,44,1,32,43.4847,44.5881
1,57,0,56,37.8167,12.8
0,20,0,15,-8.0669,-39.1222
1,40,2,25,53.2028,50.1408
2,72,1,157,21.47,83.97
5,33,9,164,28.58,78.55
1,51,0,61,48.0758,8.7378
1,43,1,48,42.2471,-71.9919
1,43,1,48,43.1468,-95.1534
1,44,0,93,43.51,16.44
0,37,0,31,52.9833,6.95
1,48,1,19,35.7842,-80.8713
1,52,0,62,50.9667,5.7667
1,38,0,46,50.7833,36.4833
1,46,0,64,41.4375,22.6431
1,36,0,20,39.2026,-0.3112
1,26,18,82,36.0258,139.7367
3,37,3,152,34.2307,74.6472
2,22,10,72,34.35,134.9
1,60,0,72,45.05,9.7
1,36,1,50,30.5322,-89.6724
1,85,1,14,27.8589,-82.7078
0,18,0,31,-2.5208,-45.0828
1,49,0,74,44.9906,7.4637
1,29,1,72,-22.7253,-47.6492
0,20,0,23,-11.73,-40.555
1,35,0,17,61.575,31.4778
1,40,2,52,40.6154,-74.4157
1,40,2,52,41.6207,-88.2253
1,40,2,52,39.6954,-86.3716
1,40,2,52,41.6992,-71.8987
1,39,0,28,46.58,0.34
1,44,0,46,49.5894,34.5514
4,37,7,145,13.32,80.2
4,37,7,145,12.5972,78.5979
1,65,0,48,43.775,11.4375
1,38,3,51,34.1618,-119.2036
1,51,0,36,40.6333,15.8
1,33,2,65,10.5167,122.8
1,22,1,18,-40.9167,-73.1667
1,32,1,51,45.2617,-93.4494
1,32,1,51,41.0595,-74.1454
1,61,0,65,47.7881,12.1047
1,38,0,46,54.618,-1.069
1,44,2,50,-23.3167,17.0833
1,44,2,50,41.8439,-71.2456
1,33,1,30,51.237,-0.206
1,43,0,22,53.5089,10.2483
0,18,0,8,-9.9747,-67.81
0,23,0,38,26.3808,-98.8215
1,41,0,32,42.2011,2.1903
2,23,4,154,19.97,76.78
3,23,17,95,33.9381,-117.3949
3,23,17,95,39.7835,-84.1219
3,23,17,95,41.831,-87.8169
3,23,17,95,41.0318,-73.5827
1,23,0,50,-0.92,-80.46
1,23,0,50,-0.9329,-75.4
1,20,0,21,9.0167,-12.95
1,39,0,20,53.7778,20.4792
1,46,3,51,34.4167,133.2
0,32,0,43,-17.7833,15.6995
1,45,1,51,41.1559,-73.8564
1,38,3,161,19.0392,-98.7936
6,15,9,171,-33.7242,18.9558
1,50,0,11,50.05,46.8833
1,30,3,49,33.7378,-116.3695
1,42,0,31,39.5667,2.65
1,42,0,31,-10.7758,40.4667
1,34,0,43,3.5833,-76.25
1,34,0,43,22.2444,-80.3944
1,36,4,58,41.6637,-87.7958
0,26,0,20,12.5667,124.9333
0,23,0,17,-8.6639,-36.0058
1,55,0,59,38.05,13.1167
1,28,2,37,46.2506,-119.1305
0,23,0,19,-7.995,-35.5808
0,35,0,34,21.4031,-157.9566
0,18,0,34,-4.2569,-43.0128
2,18,3,65,15.6602,-92.1411
2,18,3,65,12.2842,-85.5106
1,35,0,102,18.91,-70.75
1,35,3,190,19.3333,-98.1667
1,60,0,41,41.15,16.4
1,32,3,52,42.2333,-88.3351
1,49,0,50,45.6333,27.8
1,39,0,32,55.826,-3.22
1,49,1,38,39.6266,-75.5089
2,82,1,35,30.4413,-87.1911
1,30,0,24,22.7753,-81.0153
1,44,2,46,39.4068,-76.478
1,47,3,42,43.416,5.2145
1,42,1,54,50.3489,3.5442
1,42,1,54,49.0611,6.1497
1,21,0,47,-16.1111,46.6439
1,38,0,64,46.1,7.0667
1,32,5,55,34.2833,133.8
1,37,2,56,41.5174,-81.4534
1,35,0,26,55.3333,41.65
1,16,4,45,-32.8833,-68.8167
0,21,0,34,-8.4932,140.4018
1,69,0,54,40.7833,14.7667
1,55,0,63,49.3603,7.06
1,40,3,47,40.6148,-111.8927
1,31,4,50,37.4336,-121.8921
1,30,2,52,44.9635,-93.2678
1,40,0,9,55.0667,57.55
0,24,0,30,-21.4119,-42.1969
3,36,8,91,40.6831,141.3691
3,20,14,116,37.5316,138.9127
1,31,0,39,-24.4167,26.15
4,2,5,97,-35.1144,-71.2825
1,63,0,87,45.2333,11.75
1,67,0,43,43.9333,11.0333
1,20,3,89,6.7991,79.8767
1,70,0,42,35.9097,14.4261
1,18,0,38,-6.1519,-79.7142
0,15,0,30,3.527,39.056
1,46,0,34,36.6333,33.4333
1,31,0,31,41.2005,-76.0003
2,97,2,77,22.615,120.2975
1,34,0,32,54.9333,41.4
1,33,0,31,41.925,44.4222
2,28,11,55,40.4281,-74.4179
1,15,10,55,33.7301,-116.941
1,20,10,52,28.1206,-82.6868
1,27,8,63,51.15,4.45
1,13,1,38,15.5333,-89.35
1,8,3,62,7.9333,-72.6
2,14,19,65,42.0064,-87.9921
1,40,1,58,46.9999,-120.5475
2,26,8,58,31.2336,-85.407
1,29,6,57,53.7,9.3833
1,26,3,42,42.114,-70.7151
1,26,3,42,44.6627,-90.1728
1,47,1,27,40.7,17.3333
1,24,0,38,-23.8667,35.35
2,21,3,114,-26.3208,31.1617
1,31,2,53,47.2667,8.6333
1,34,3,65,48.5333,10.8333
3,15,0,78,-5.9342,12.3494
3,15,0,78,-1.5667,13.2
1,26,9,53,37.6375,-121.0028
1,24,0,51,-4.05,39.6667
1,46,2,56,43.75,13.1
5,5,12,159,18.81,-69.79
1,47,2,45,40.7,14.9833
1,19,3,106,18.4667,-77.9167
1,29,5,34,52.05,4.95
1,31,4,28,38.6833,-8.9
1,31,4,28,38.91,-6.6175
2,37,9,48,29.9977,-90.178
1,0,2,24,-13.6333,-72.8833
0,17,1,22,-8.45,-35.95
1,42,1,42,43.6548,-93.3643
1,31,1,26,37.9722,-1.2094
0,31,2,15,52.3667,5.2167
1,17,1,25,25.6808,100.3003
1,17,1,25,34.7953,109.9378
1,25,0,16,27.3932,95.6184
4,4,35,110,41.0127,-73.8697
2,31,7,60,45.4269,12.0753
2,23,14,73,55.44,37.7619
2,26,4,137,21.6712,74.5853
3,67,2,160,24.0437,78.3301
1,45,0,54,51.1333,7.5667
1,34,0,5,59.3667,28.6167
1,43,0,60,43.85,46.7167
1,54,0,66,49.1583,7.0381
1,40,0,63,47.215,14.8294
3,6,23,126,35.291,136.9121
1,8,3,59,14.3544,108.0075
1,42,0,22,53.3167,17.9333
2,32,6,77,34.7184,137.5316
1,58,0,66,48.25,10.3667
2,10,3,70,4.18,102.05
1,49,0,54,50.1,11.4333
1,44,2,58,43.2044,46.0911
1,35,0,17,58.25,22.4833
1,32,2,69,15.7562,76.1911
1,31,0,10,57.0333,34.1833
1,20,4,84,44.4264,84.9032
1,6,3,66,21.6131,96.1303
1,42,0,15,37.45,-6
1,31,3,118,19.1,-70.1681
3,22,19,85,33.8504,-118.0407
3,22,19,85,8.41,-78.15
3,22,19,85,22.7472,-83.5525
3,22,19,85,14.3167,-89.1667
3,22,19,85,5.3606,-74.3897
1,39,3,42,41.1816,-96.0664
1,34,0,4,60.9833,25.65
1,53,0,63,48.4897,9.6861
0,33,1,28,51.295,-0.329
1,34,6,50,32.7331,-117.0344
2,30,6,71,33.0454,-96.9815
2,30,6,71,36.103,-80.4166
1,24,0,52,24.8597,-99.5647
1,24,0,52,-35.85,-71.6
1,24,0,52,38.0833,-3.6333
1,24,0,52,1.35,-77.5333
2,49,1,78,41.8471,126.9301
2,8,0,71,2.1486,21.5136
1,41,0,96,43.8269,17.0081
1,20,0,52,-12.3597,13.5308
1,32,5,29,56.0167,37.4833
1,50,0,56,50.6497,8.7044
1,37,4,46,32.5193,-94.7622
1,37,4,46,46.1461,-122.963
1,36,1,45,53.3669,-0.0061
1,21,0,62,-16.0167,35.3
1,50,0,63,44.55,18.5167
2,12,1,102,0.8331,32.4994
1,49,0,43,39.45,16.2833
1,34,0,24,54.1167,102.1667
1,40,2,53,39.8167,15.8
1,20,15,50,33.6872,-111.8651
1,20,15,50,-41.1667,147.5167
1,33,2,36,51.6833,7.4833
1,36,0,173,22.08,79.53
1,30,2,55,54.9167,37.4
1,32,0,23,40.555,44.9536
2,34,5,36,41.3803,-81.6736
2,2,5,71,37.24,-5.99
2,2,5,71,4.2689,-75.9361
2,2,5,71,9.7,124.05
1,39,0,32,43.0256,25.1133
1,36,0,192,24.18,75.63
4,159,4,108,27.2418,111.4725
4,159,4,108,32.9387,119.8404
1,48,4,62,40.8725,14.4369
1,54,0,70,34.7836,47.6003
1,30,3,50,61.7056,30.6958
1,32,8,51,41.9906,-88.3135
0,15,1,34,-29.6667,17.8833
1,71,1,47,40.4333,18.05
11,12,8,181,-33.9367,18.8614
1,15,11,61,53.4083,-2.1494
4,5,39,87,51.5423,-0.0026
4,5,39,87,-39.3333,174.2833
4,5,39,87,41.207,-73.1305
4,5,39,87,43.3708,-80.9819
4,5,39,87,46.2167,-63.0893
0,6,0,14,-19.0475,-65.26
0,6,0,14,-1.26,-80.44
0,6,0,14,8.8139,-74.7253
0,6,0,14,5.923,-73.795
0,6,0,14,2.0333,-76.9167
1,38,2,70,50.6106,10.6931
0,34,1,17,52.6667,8.8
2,5,11,56,32.8313,-117.1222
2,5,11,56,10.2558,-67.9539
2,5,11,56,10.3375,-73.1825
1,15,7,58,14.6969,121.1219
1,15,7,58,37.5522,-122.3121
1,15,7,58,16.8833,121.5833
1,15,7,58,9.74,-64.5531
0,16,0,20,-19.77,-43.8506
0,16,0,20,-6.8719,-36.9189
0,16,0,20,-15.4289,-39.3339
1,59,0,62,48.0786,19.2942
3,114,1,176,32.9864,70.6044
1,22,0,48,-20.8911,-47.585
0,29,0,19,-35.7081,150.1744
1,19,0,49,4.4333,14.3667
1,32,1,64,42.2985,-85.2296
0,36,0,18,37.4833,-2.7667
2,34,6,68,30.0849,-94.1451
2,34,6,68,45.7517,3.0831
2,34,6,68,33.9076,-116.9766
2,34,6,68,53.3572,-113.4147
2,34,6,68,18.4833,-73.9667
9,16,29,193,-6.2349,106.9923
1,27,0,60,-20.2582,57.7545
1,27,0,60,39.5348,-76.346
1,39,0,27,36.4889,36.1944
1,41,0,87,46.1954,9.0297
2,57,2,164,23.6146,77.4645
1,47,0,91,40.7,19.95
1,38,2,47,51.2,4.25
4,101,6,180,26.03,80.6
1,46,0,44,51.6167,12.3167
2,33,5,60,35.9454,-95.8776
1,43,0,18,37.23,-80.4279
1,46,0,70,49.9833,20.4333
1,44,0,37,52.0117,10.1319
1,43,0,55,50.9069,14.9569
3,13,1,127,0.5778,32.545
1,39,2,50,37.5187,-77.5713
1,46,1,69,48.9022,2.4828
1,16,0,24,7.2667,36.2333
1,38,0,18,55.2,36.5
1,43,0,28,41.4653,34.7708
1,18,5,53,-26.3,29.9833
1,28,0,43,-34.5997,-58.3819
1,28,0,43,2.9167,-76.6667
1,28,0,43,9.1985,-83.2816
1,28,0,43,-7.7258,-35.3269
0,26,1,12,-41.0636,145.8753
1,41,0,14,39.8894,-0.0925
1,43,0,54,40.1833,29.05
1,35,1,40,53.593,-2.298
1,52,0,64,49.45,10.8667
1,67,0,45,43.8667,11.1667
0,24,1,11,-35.2931,149.1269
1,11,0,25,-27.3439,-51.6119
1,33,1,77,-22.995,-47.5078
1,38,1,49,50.4931,2.9581
1,30,3,55,35.7819,-78.8195
1,30,3,55,42.2129,-88.2494
1,72,1,56,40.8667,14.35
0,25,2,59,10.5167,-61.4
1,24,0,41,15.4872,-91.0347
10,9,23,220,22.8,88.37
1,27,0,57,18.5036,-88.3053
4,2,4,94,-34.7089,-71.0431
0,24,0,30,-10.5522,32.0692
1,38,0,23,47.06,-0.8783
1,28,0,68,-2.8886,29.12
1,66,0,90,45.55,9.2167
1,74,0,27,42.1,11.8
1,46,2,52,40.863,-74.1575
1,46,2,52,52.904,-1.177
1,46,2,52,53.9721,-1.0979
1,46,2,52,39.0764,-108.4605
1,39,0,57,52.3539,-7.7116
1,18,0,43,-3.3956,37.6761
1,29,1,89,16.0267,120.7478
1,41,0,44,45.8467,27.4278
1,34,4,30,35.1276,-118.4744
0,24,1,11,54.5164,-128.5997
2,23,1,65,-29.1511,27.7425
1,12,11,51,30.1738,-95.5134
2,31,14,50,34.1914,-118.8756
2,42,9,132,32.7667,34.9667
1,33,0,14,42.6341,141.6055
1,32,0,4,57.45,45.7833
1,39,2,38,35.9794,140.1496
2,34,3,74,43.6414,7.0089
1,15,6,38,41.1833,-8.5
1,43,0,62,46.6383,27.7292
0,27,1,35,38.6833,-8.45
2,5,8,75,-1.45,-79.47
2,18,4,131,19.05,-72.4667
2,4,0,84,7.28,28.68
1,33,4,67,39.0346,-95.6955
0,30,0,29,56.5,31.65
0,18,0,2,-43.25,-65.3
1,32,7,45,39.7926,-84.3165
1,21,5,63,10.6333,-61.3833
1,5,3,25,5.5333,-73.3667
1,12,0,35,8.1,-76.7333
1,26,0,35,-8.5069,115.2624
1,19,0,89,5.5306,-0.7028
1,33,8,50,41.1023,-81.4216
2,26,8,63,32.9281,130.5594
1,15,3,48,-29.6508,-50.7808
1,46,1,29,42.2492,11.7561
0,19,1,28,-8,-34.8833
2,42,9,117,32.0333,34.85
1,22,0,62,11.0106,124.6075
1,35,3,20,53.5665,-2.8869
1,16,8,67,32.4208,-110.9767
1,28,4,55,52.0167,11.25
1,39,2,30,51.2258,2.9194
1,41,1,26,50.7039,1.5939
1,12,15,59,43.36,-5.845
1,12,15,59,28.658,-81.1872
1,36,3,36,44.5667,-80.9333
0,17,3,24,-38.0712,145.4878
3,16,10,84,48.7145,2.2457
4,179,2,175,28.143,77.329
1,48,1,64,35.8728,14.5075
1,48,1,64,39.3667,16.0333
0,7,0,18,-2.6278,-56.7358
1,21,1,36,-10.6958,-77.7742
1,43,1,55,37.6167,15.0667
0,11,0,21,-3.2939,-45.1739
2,19,14,63,40.7593,-86.0756
2,19,14,63,41.3482,-89.1371
1,30,0,41,11.2777,77.5837
4,0,5,121,4.8143,-75.6946
1,37,2,58,48.4656,9.2261
1,35,1,68,49.013,13.9975
1,25,0,51,-8.7223,116.2923
1,32,0,59,43.5836,19.5258
1,39,1,74,50.0667,22.5
1,1,0,38,-12.6,-69.1833
4,3,6,100,8.3636,-72.4075
1,4,1,34,-17.55,-65.8333
1,42,2,48,47.9967,-4.0964
1,11,4,49,19.6638,-101.524
2,18,5,64,44.3775,4.6961
0,23,2,22,37.3017,-6.2986
2,23,7,77,27.6333,113.85
2,20,10,70,38.7308,-120.7979
1,14,17,55,42.5266,-87.8895
1,9,4,40,-8.1492,-35.4011
0,16,3,20,42.5461,-6.5908
1,29,3,71,45.9667,12.6167
1,56,0,97,45.7833,8.9667
1,45,0,64,50.2813,19.565
1,50,0,57,47.35,7.9
1,35,0,13,56.7,28.6667
1,25,7,53,38.6881,-121.2209
1,23,3,38,43.9,-78.85
1,61,0,69,48.5511,7.7136
1,35,0,81,13.5833,-2.4167
1,41,1,56,50.7083,5.6431
1,34,1,41,36.6188,-121.9259
1,44,0,51,51.7181,8.7542
1,18,1,44,7.8272,123.4364
1,51,0,61,2.8917,-75.4375
1,51,0,61,38.1157,13.3613
1,40,4,54,40.8472,-73.9966
9,2,17,264,53.35,-6.379
2,41,1,106,49.7833,129.4167
3,23,13,96,34.0512,-117.1712
3,23,13,96,39.0886,-108.6582
0,20,0,28,-9.6219,-42.0808
1,39,1,48,51.2667,5.0667
1,39,1,44,51.8333,6.7006
1,14,0,24,-26.1,-49.79
1,55,1,52,41.4969,2.1574
3,66,4,169,24.7,83.07
1,32,1,47,42.6645,-83.1563
1,49,1,14,34.9415,-81.0241
0,25,4,13,-23.3781,150.5136
4,4,23,143,26.2312,104.0966
4,4,23,143,29.8239,112.9019
4,4,23,143,39.05,115.8657
1,34,1,55,42.5073,-83.1034
1,34,1,55,37.4487,-79.1057
10,3,24,198,22.59,88.24
0,25,0,23,-6.8389,-35.1258
1,25,0,39,7.0667,-1.4
1,47,0,54,47.35,22.3333
3,17,26,117,33.9963,-118.1519
3,17,26,117,33.2421,-95.8992
1,5,0,26,-7.3333,-75.0167
1,58,0,59,40.9667,17.1167
0,25,0,30,20.5104,-86.9493
1,68,0,61,47.6167,17.25
15,6,59,281,-6.3711,106.8
2,14,5,93,15.8084,102.6018
1,20,1,72,13.7177,123.7448
1,20,1,72,13.5561,123.2756
1,20,0,52,-22.6136,-45.1761
1,19,0,90,11.08,-12.401
1,27,0,55,-20.4286,57.6531
1,45,0,54,51.2167,7.8833
1,29,0,54,44.4615,-89.5382
1,32,7,39,55.4311,37.5456
1,34,1,8,60.3944,25.6639
1,26,6,41,53.8833,86.7167
1,48,0,56,43.2339,21.5861
1,28,0,84,11.7167,-70.1833
0,11,0,5,-14.6939,-74.1241
1,46,0,82,56.0167,37.8333
1,3,0,48,-1.4861,-78.0028
1,18,0,31,18.8167,95.2167
1,41,1,20,38.7514,-9.2664
1,38,1,46,50.6901,3.1817
1,37,1,33,53.3419,-2.7336
1,67,0,68,44.3764,12.0334
1,27,0,40,-3.4833,30.25
2,26,1,85,-1.95,30.4333
1,54,0,66,49.3167,6.75
1,18,1,45,27.8489,-101.12
1,10,1,33,22.48,92.97
1,12,4,63,12.893,75.725
1,63,0,48,41.8167,12.8
1,30,0,54,11.7536,125.4558
1,28,3,61,9.033,-79.5
1,28,3,61,11.4025,-84.9003
1,48,0,54,50.77,7.1867
1,38,0,38,38.0617,-1.0492
1,43,0,25,53.4167,11.8333
1,39,0,64,45.9236,6.6864
1,26,3,55,14.0847,77.5967
1,24,0,55,-20.6383,-51.1092
1,60,0,65,48.895,8.705
2,126,0,189,29.3956,71.6836
2,25,4,59,30.9052,-84.5732
2,25,4,59,41.3855,-81.3478
1,30,5,53,32.7194,-96.6151
